,Unnamed: 0,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,target
10,-1.7246247375596961,1.475751100157335,-0.08176990080831344,0.6264779030692623,-0.9743420881235033,-0.5846612390863057,-1.42943320074484,-1.7734537415545688,-1.0791729996604207,-1.3131529450916792,0.6147625283266507,1.2074271157919942,5
11,-1.7239174893589335,2.06832116341068,-0.4786572776537213,0.5438383628135937,-0.4321004798972869,-0.4931101992984342,-1.0766041223439415,-0.6909409966564762,0.224912446987007,-0.3196779847279137,0.35186795042636204,-0.6617394542581272,5
12,-1.723210241158171,1.2387230748559976,-0.9747664987104812,0.2959197420465862,-1.023636779780432,-0.26423259982875563,-1.1354089687440914,-1.4910591124507186,-0.6779159391535284,-0.05475132863090923,1.22818321009399,0.23220977489627956,5
13,-1.7225029929574083,-0.30195908960270074,-1.1732101871331848,0.5438383628135937,-0.9644831497921176,-0.08113052025301282,0.7463461160606998,0.10917711913776605,-0.9454206461581357,2.3295885762421285,0.26423642445959916,1.5324995627572329,7
14,-1.7217957447566454,1.7127791254586744,1.4065577623619654,2.3619082484383127,2.535439957849825,-0.26423259982875563,0.3347121912596517,0.7916308061387375,2.064007307643612,-1.3793846091159316,1.5787093139610415,-0.6617394542581272,5
15,-1.7210884965558828,-0.30195908960270074,-1.0739883429218329,0.37855928230225533,-0.9644831497921176,-0.6304367589802415,-0.4297508119422947,-0.6203423393805138,-0.8785444694069932,0.40887031953884717,0.5271310023598879,0.7198184453441369,7
16,-1.7203812483551202,-0.6575011275547077,2.001888827630077,-2.4311850863904927,-1.0433546564432035,0.01042051953485874,-0.31214111914199527,-0.9262698542430181,-0.4104112321489212,0.34263865551459755,-1.137867991008606,-0.7430075659994365,6
17,-1.7196740001543576,-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620487,-0.370945965542145,-1.4910591124507186,-1.6141824136696352,0.9387236317328562,-0.8749734131083174,1.8575720097224715,8
18,-1.718966751953595,0.6461530116026525,0.6127830086711502,0.7091174433249314,-1.0433546564432035,-0.5846612390863057,-1.0766041223439415,0.7680979203800833,-0.7782302042802423,-0.45214131277641595,0.35186795042636204,0.6385503336028275,6
19,-1.7182595037528323,-0.4204731022533693,0.3151174760370941,-1.6047896838338018,0.21858944997417273,-0.08113052025301282,-0.07692173354139635,-0.1261517384487758,0.49241715399161423,0.21017532746609527,0.08897337252607336,-0.8242756777407458,5
20,-1.7175522555520697,-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620487,-0.370945965542145,-1.4910591124507186,-1.6141824136696352,0.9387236317328562,-0.8749734131083174,1.8575720097224715,8
21,-1.716845007351307,-0.538987114904038,0.3151174760370941,0.37855928230225533,-0.6884328765133165,-0.3557836396166272,-0.9589944295436422,-0.8556711969670556,-0.9454206461581357,-0.12098299265516183,-1.225499516975369,0.3947459983788982,7
22,-1.7161377591505445,-0.06493106430136242,-0.18099174501966547,0.7091174433249314,-0.9250473964665745,0.14774707921666608,0.3347121912596517,-0.3850134817939719,-0.34353505539777873,1.8659669280723719,-0.08628967940745241,-0.011594560327649826,8
23,-1.7154305109497818,0.8831810369039897,3.8871038676457643,-1.6047896838338018,-0.9644831497921176,1.2921350765650599,-0.6061653511427438,0.6974992631041207,-0.10946843676874275,-0.9157629609461754,0.17660489849283625,-0.9868119012233645,5
24,-1.7147232627490192,-0.30195908960270074,-0.08176990080831344,0.6264779030692623,-1.0039189031176607,0.2850736388984734,-1.1354089687440914,0.08564423337911187,0.35866480048929206,1.5348086079511147,-0.1739212053742153,-0.41793511903419783,6
25,-1.7140160145482566,0.17209696099997587,-0.2802135892310175,-0.11727795923175896,0.5143575999157454,0.01042051953485874,1.2167848872618976,2.5095314665204933,0.49241715399161423,0.40887031953884717,0.08897337252607336,-0.09286267206895914,6
26,-1.713308766347494,0.05358294834930726,-0.3794354334423695,0.13064066153524798,-1.0630725331059752,0.2850736388984734,-0.01811688714124663,0.1797757764137286,-0.34353505539777873,1.7335036000238697,-0.4368157832745035,-0.41793511903419783,6
27,-1.7126015181467311,0.17209696099997587,0.017451943403038586,0.4611988225579245,0.4552039699274307,0.23929811900453732,-0.1945314263416958,0.06211134762045768,0.6930456842450418,1.2698819518541102,0.35186795042636204,-0.011594560327649826,6
28,-1.7118942699459685,0.6461530116026525,-0.08176990080831344,1.2049546848589456,-1.0433546564432035,0.05619603942879452,-1.0766041223439415,-0.14968462420743,-0.8785444694069932,0.011480335393340427,0.001341846559310476,0.8823546688267555,6
29,-1.7111870217452059,0.40912498630131416,0.41433932024844616,0.2132802017909171,-0.8658937664782601,-0.5846612390863057,0.09949280565905282,-0.5732765678632054,-1.1460491764115632,-0.5846046408249183,1.9292354178280922,1.4512314510159237,7
30,-1.7104797735444432,1.9498071507600114,-0.3794354334423695,0.4611988225579245,0.7904078731945464,-0.08113052025301282,-0.9001895831434925,0.08564423337911187,1.1277408331275054,0.07771199941759302,0.35186795042636204,-0.41793511903419783,6
31,-1.7097725253436806,1.7127791254586744,-1.3716538755558887,0.048001121279579305,-1.0433546564432035,-0.17268156004088406,-1.664652586345439,-2.149979913693036,-0.20978270189549367,1.8659669280723719,-0.7873418871415545,-0.2553988955515792,6
32,-1.709065277142918,0.6461530116026525,-0.2802135892310175,0.2132802017909171,-0.8560348281468744,0.19352259911060185,-0.2533362727418455,-0.902736968484364,-0.6779159391535284,0.011480335393340427,-0.4368157832745035,0.23220977489627956,6
33,-1.7083580289421554,-0.7760151402053762,-1.5700975639785928,0.048001121279579305,-0.9644831497921176,-0.035355000359077036,0.45232188405995116,-0.5026779105872428,-0.042592260017600234,1.5348086079511147,0.17660489849283625,-1.230616236447294,6
34,-1.7076507807413928,-1.2500711908080528,-0.08176990080831344,-1.1089524422997876,1.68757126135065,-0.08113052025301282,-0.782579890343193,0.9563610064493168,0.726483772620613,1.2036502878298607,-1.0502364650418432,-0.2553988955515792,5
35,-1.7069435325406301,0.5276389989519829,0.017451943403038586,0.7917569835806005,-0.9250473964665745,1.566788195928674,-0.8413847367433428,-0.3614805960353177,-1.1794872647871346,0.011480335393340427,-0.6120788352080293,1.8575720097224715,5
36,-1.7062362843398675,-0.4204731022533693,1.1088922297279098,-0.8610338215327804,-0.19548595994402881,0.23929811900453732,-0.6061653511427438,0.2503744336896912,-0.20978270189549367,0.34263865551459755,-1.225499516975369,-0.41793511903419783,5
37,-1.705529036139105,0.17209696099997587,0.5135611644597982,-0.11727795923175896,-1.023636779780432,0.3308491587924089,0.15829765205920254,-0.008487309655504876,-1.1460491764115632,-0.3859096487521663,-1.8389201987427082,0.5572822218615168,6
38,-1.7048217879383423,0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.513951238368152,0.5699315768602506,0.2503744336896912,1.9636930425168984,0.14394366344184267,-1.137867991008606,-1.5556886834125325,5
39,-1.7041145397375796,0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.513951238368152,0.5699315768602506,0.2503744336896912,1.9636930425168984,0.14394366344184267,-1.137867991008606,-1.5556886834125325,5
40,-1.7034072915368168,-0.18344507695203105,-0.4786572776537213,0.4611988225579245,-0.7673043831644025,5.778136026170761,1.6284188120629457,0.4621704055175789,-0.10946843676874275,-0.5183729768006685,-1.137867991008606,-0.9055437894820552,6
41,-1.7027000433360542,-0.18344507695203105,-0.3794354334423695,0.4611988225579245,-0.6884328765133165,5.823911546064696,1.6284188120629457,0.4386375197589247,-0.10946843676874275,-0.5846046408249183,-1.3131310429421315,-0.9055437894820552,6
42,-1.7019927951352916,0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.063257477095381,-0.4297508119422947,0.5092361770348872,0.4589790656160058,-0.3859096487521663,-0.26155273134097773,-0.5804713425168164,6
43,-1.701285546934529,-0.30195908960270074,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,0.513951238368152,-0.13572657994154608,0.32097309096565374,-0.20978270189549367,0.21017532746609527,0.6147625283266507,-0.8242756777407458,6
44,-1.7005782987337663,-0.18344507695203105,-0.4786572776537213,-0.6131152007657733,-0.9842010264548893,0.651277798049959,-0.13572657994154608,0.36803886248296214,-0.20978270189549367,0.34263865551459755,0.6147625283266507,-0.8242756777407458,6
45,-1.6998710505330037,0.6461530116026525,-0.9747664987104812,-0.19991749948742807,-0.9842010264548893,0.5597267582620877,0.15829765205920254,0.6739663773454665,-0.31009696702220746,-0.18721465667941148,0.35186795042636204,-0.41793511903419783,7
46,-1.699163802332241,-0.7760151402053762,1.7042232949960214,-0.6131152007657733,-0.3926647265717439,0.7886043577317664,1.6284188120629457,1.59174892193298,-0.009154171642028967,0.5413336475873495,0.26423642445959916,-0.5804713425168164,4
47,-1.6984565541314784,-0.7760151402053762,1.8034451392073734,-0.6957547410214424,-0.3926647265717439,0.9259309174135737,1.5696139656627959,1.615281807691634,-0.042592260017600234,0.40887031953884717,0.26423642445959916,-0.5804713425168164,5
48,-1.6977493059307158,0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.063257477095381,-0.4297508119422947,0.5092361770348872,0.4589790656160058,-0.3859096487521663,-0.26155273134097773,-0.5804713425168164,6
49,-1.6970420577299532,0.05358294834930726,-0.8755446544991291,0.13064066153524798,-0.2743574665951149,0.9717064373075095,-0.1945314263416958,0.27390731944834534,0.3252267121137208,1.137418623805608,-0.08628967940745241,-0.5804713425168164,5
50,-1.6963348095291906,0.40912498630131416,-0.8755446544991291,-0.19991749948742807,-0.944765273129346,0.7428288378378306,-0.2533362727418455,0.8151636918973917,-0.7782302042802423,1.0711869597813584,-0.4368157832745035,0.9636227805680648,6
51,-1.695627561328428,-0.30195908960270074,-0.2802135892310175,-0.3651965799987663,-1.0433546564432035,1.0174819572014453,0.21710249845935226,-0.3379477102766635,-0.8785444694069932,1.0049552957571057,0.7900255802601756,0.3947459983788982,7
52,-1.6949203131276653,-0.7760151402053762,-1.1732101871331848,-0.034638418976089824,-1.0433546564432035,0.513951238368152,-0.8413847367433428,-1.3263289121401394,-1.0122968229092781,0.8724919677086036,-0.26155273134097773,0.31347788663758885,7
53,-1.6942130649269025,-0.538987114904038,-0.9747664987104812,0.13064066153524798,-1.0630725331059752,-0.035355000359077036,0.21710249845935226,-0.7144738824151304,-0.978858734533707,0.806260303684354,-1.225499516975369,0.31347788663758885,6
54,-1.6935058167261399,-0.06493106430136242,-0.776322810287777,2.1139896276713053,-1.0827904097687466,4.633748028822367,0.15829765205920254,-0.14968462420743,-0.34353505539777873,-0.9157629609461754,-0.9626049390750804,-1.1493481247059845,6
55,-1.6927985685253772,0.05358294834930726,-0.2802135892310175,0.13064066153524798,-1.0039189031176607,-0.3100081197226914,-0.370945965542145,1.238755635553167,-1.0791729996604207,-0.3859096487521663,0.26423642445959916,0.3947459983788982,6
56,-1.6920913203246146,0.40912498630131416,-0.6771009660764253,0.048001121279579305,1.086176023136119,-0.1269060401469486,0.09949280565905282,1.7564791222435592,0.726483772620613,-0.6508363048491708,0.08897337252607336,-0.7430075659994365,6
57,-1.691384072123852,-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.1019715593227303,0.8639558088609992,0.2033086621723828,1.0608646563763628,0.7400286396601014,-1.137867991008606,-1.3118843481886031,6
58,-1.6906768239230894,-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.08113052025301282,-0.6061653511427438,-1.4204604551747562,-0.31009696702220746,-0.5183729768006685,-0.9626049390750804,-0.2553988955515792,6
59,-1.6899695757223268,0.6461530116026525,-0.776322810287777,0.2132802017909171,-1.023636779780432,-0.3557836396166272,0.5111267304601008,-0.643875225139168,-0.47728740890006377,1.137418623805608,-1.3131310429421315,-0.49920323077550716,6
60,-1.6892623275215641,-0.06493106430136242,-0.5778791218650733,-0.7783942812771115,-0.29407534325788637,2.1160944346559027,-0.31214111914199527,-0.3614805960353177,0.35866480048929206,-1.0482262889946776,-0.26155273134097773,-1.5556886834125325,6
61,-1.6885550793208015,-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.1019715593227303,0.8639558088609992,0.2033086621723828,1.0608646563763628,0.7400286396601014,-1.137867991008606,-1.3118843481886031,6
62,-1.6878478311200389,0.17209696099997587,1.9026669834187249,-2.1832664656234853,-1.0433546564432035,-0.4931101992984342,-1.0766041223439415,0.29744020520699954,-1.0122968229092781,-1.1144579530189271,-1.3131310429421315,-0.011594560327649826,5
63,-1.6871405829192763,-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.08113052025301282,-0.6061653511427438,-1.4204604551747562,-0.31009696702220746,-0.5183729768006685,-0.9626049390750804,-0.2553988955515792,6
64,-1.6864333347185136,0.40912498630131416,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,-0.3557836396166272,-0.2533362727418455,-0.3850134817939719,-0.4438493205244925,-0.2534463207036641,-0.26155273134097773,-0.17413078381026845,6
65,-1.685726086517751,-0.7760151402053762,0.7120048528825017,-2.5138246266461617,-1.023636779780432,0.8343798776257021,-0.370945965542145,-0.4320792533112802,-0.20978270189549367,0.21017532746609527,0.4394994763931249,-1.1493481247059845,5
66,-1.6850188383169882,-0.538987114904038,-0.18099174501966547,-0.7783942812771115,0.0016928066836862405,-0.26423259982875563,-0.4885556583424444,-0.3379477102766635,-1.2463634415383142,0.21017532746609527,0.001341846559310476,1.6950357862398515,7
67,-1.6843115901162256,-0.18344507695203105,-0.2802135892310175,-1.687429224089471,-1.023636779780432,-0.21845707993481983,2.6869060472656408,0.8386965776560459,-0.6779159391535284,-0.3196779847279137,-0.6120788352080293,-0.5804713425168164,5
68,-1.683604341915463,-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.01042051953485874,-0.31214111914199527,-0.9968685115189807,-0.47728740890006377,0.9387236317328562,1.3158147360607528,0.1509416631549688,8
69,-1.6828970937147003,0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060185,-0.8413847367433428,-0.785072539691093,0.726483772620613,-0.3859096487521663,-1.225499516975369,-0.8242756777407458,5
70,-1.6821898455139377,-0.7760151402053762,-0.08176990080831344,0.7917569835806005,0.2777430799624872,0.46817571847421624,0.7463461160606998,2.485998580761839,0.5258552423671855,-0.5846046408249183,0.17660489849283625,-1.230616236447294,6
71,-1.681482597313175,-0.06493106430136242,0.2158956318257421,-0.8610338215327804,-0.353228973246201,0.6970533179438948,0.8933582320610741,2.3565677090892407,0.592731419118328,0.8724919677086036,0.9652886321937013,-0.8242756777407458,5
72,-1.6807753491124124,-1.0130431655067145,-0.08176990080831344,-0.44783612025443503,-0.31379321992065795,0.7886043577317664,-0.2533362727418455,1.4740844931397088,0.7933599493717556,3.323063536605894,1.9292354178280922,-0.41793511903419783,5
73,-1.6800681009116498,2.06832116341068,-0.4786572776537213,1.0396756043476079,-1.0630725331059752,0.37662467868634497,-1.5470428935451395,-1.5616577697266811,0.024283916733542295,-1.5780796011886837,0.001341846559310476,-1.1493481247059845,6
74,-1.6793608527108872,-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.01042051953485874,-0.31214111914199527,-0.9968685115189807,-0.47728740890006377,0.9387236317328562,1.3158147360607528,0.1509416631549688,8
75,-1.6786536045101246,0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060185,-0.8413847367433428,-0.785072539691093,0.726483772620613,-0.3859096487521663,-1.225499516975369,-0.8242756777407458,5
76,-1.677946356309362,0.2906109736506445,-0.9747664987104812,0.2132802017909171,-0.9842010264548893,-0.1269060401469486,-0.2533362727418455,-1.2086644833468685,-1.4135538834161705,0.47510198356309685,-1.0502364650418432,1.7763038979811607,7
77,-1.6772391081085993,0.17209696099997587,0.41433932024844616,0.048001121279579305,-1.0039189031176607,-0.17268156004088406,-0.9001895831434925,-1.6322564270026438,-0.9454206461581357,0.806260303684354,1.4034462620275157,1.2074271157919942,7
78,-1.6765318599078367,0.6461530116026525,-0.9747664987104812,-0.2825570397430972,0.4749218465902024,0.8343798776257021,-0.5473605047425941,-0.8321383112084014,0.6930456842450418,-1.6443112652129361,0.6147625283266507,-0.9868119012233645,5
79,-1.675824611707074,-0.18344507695203105,2.597219892898189,-0.44783612025443503,-0.19548595994402881,0.651277798049959,-0.8413847367433428,-0.785072539691093,0.2917886237381495,0.5413336475873495,-1.0502364650418432,-1.230616236447294,5
80,-1.6751173635063112,-0.06493106430136242,-0.5778791218650733,-0.19991749948742807,-0.9842010264548893,0.3308491587924089,-0.07692173354139635,-0.5732765678632054,-0.37697314377335,1.3361136158783629,2.4550245736286693,0.06967355141365948,6
81,-1.6744101153055486,0.2906109736506445,-0.776322810287777,0.048001121279579305,1.894608966309751,0.19352259911060185,0.9227606552611489,0.6504334915868123,1.4955598052588635,0.14394366344184267,0.9652886321937013,-1.0680800129646753,6
82,-1.673702867104786,0.2906109736506445,0.6127830086711502,-1.1089524422997876,-0.057460823304628414,0.7886043577317664,0.6875412696605501,0.603367720069504,0.19147435861143572,-0.12098299265516183,-0.6120788352080293,-0.41793511903419783,5
83,-1.6729956189040234,0.5276389989519829,-0.5778791218650733,-0.2825570397430972,0.35661458661357315,0.05619603942879452,0.39351703765980145,1.615281807691634,0.8602361261229352,0.9387236317328562,-0.26155273134097773,-0.8242756777407458,6
84,-1.6722883707032608,0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359077036,1.0991751944615982,0.3915717482416163,1.1277408331275054,-0.5183729768006685,-0.3491842573077406,-1.4744205716712233,5
85,-1.6715811225024981,0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.08113052025301282,0.9815655016612986,0.32097309096565374,1.1611789215031136,-0.45214131277641595,-0.26155273134097773,-1.4744205716712233,6
86,-1.6708738743017355,0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.08113052025301282,1.1579800408617478,0.4151046340002705,1.1277408331275054,-0.6508363048491708,-0.4368157832745035,-1.4744205716712233,6
87,-1.6701666261009729,-0.06493106430136242,-0.2802135892310175,-0.19991749948742807,1.36222629641492,0.19352259911060185,1.981247890463844,1.497617378898363,1.0608646563763628,0.21017532746609527,-0.08628967940745241,-0.6617394542581272,6
88,-1.6694593779002103,0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359077036,1.0991751944615982,0.3915717482416163,1.1277408331275054,-0.5183729768006685,-0.3491842573077406,-1.4744205716712233,5
89,-1.6687521296994476,0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.08113052025301282,0.9815655016612986,0.32097309096565374,1.1611789215031136,-0.45214131277641595,-0.26155273134097773,-1.4744205716712233,6
90,-1.668044881498685,0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.08113052025301282,1.1579800408617478,0.4151046340002705,1.1277408331275054,-0.6508363048491708,-0.4368157832745035,-1.4744205716712233,6
91,-1.6673376332979224,-0.894529152856046,-0.08176990080831344,0.7917569835806005,0.21858944997417273,0.14774707921666608,1.7460285048632451,2.4624656950031847,0.5592933307427568,-0.45214131277641595,-0.1739212053742153,-1.230616236447294,5
92,-1.6666303850971598,0.05358294834930726,-0.3794354334423695,-0.034638418976089824,-0.9250473964665745,-0.4931101992984342,0.6875412696605501,-0.05555308117281325,-1.346677706665028,0.47510198356309685,-0.7873418871415545,1.6950357862398515,7
93,-1.665923136896397,0.05358294834930726,-0.6771009660764253,-0.034638418976089824,-0.9053295198038032,-0.5388857191923699,0.7463461160606998,-0.05555308117281325,-1.3801157950405993,0.40887031953884717,-0.6997103611747921,1.6950357862398515,7
94,-1.6652158886956343,0.7646670242533211,-1.0739883429218329,-0.11727795923175896,-0.9250473964665745,-0.26423259982875563,0.9227606552611489,0.226841547931037,-0.8116682926558135,0.14394366344184267,-0.4368157832745035,0.8010865570854462,7
95,-1.6645086404948717,0.2906109736506445,-0.18099174501966547,-0.3651965799987663,1.1847654064499766,-0.08113052025301282,1.5696139656627959,2.391867037727222,0.960550391249649,-0.981994624970425,-0.6120788352080293,-1.0680800129646753,6
96,-1.663801392294109,-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.01042051953485874,-0.5473605047425941,0.603367720069504,1.2949312750053987,-0.3196779847279137,0.08897337252607336,-1.3931524599299125,6
97,-1.6630941440933464,2.06832116341068,-0.13138082291398945,0.2132802017909171,-1.023636779780432,-0.5388857191923699,-1.1942138151442412,-1.3733946836574478,-0.9119825577825644,-1.5780796011886837,-1.137867991008606,0.7198184453441369,7
98,-1.6623868958925838,3.49048931521871,0.8112266970938538,1.0396756043476079,0.8101257498573179,-0.3557836396166272,-1.8410671255458881,-1.302796026381485,0.5258552423671855,-1.9754695853341904,-1.663657146809183,-0.3366670072928885,4
99,-1.6616796476918212,-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.01042051953485874,-0.5473605047425941,0.603367720069504,1.2949312750053987,-0.3196779847279137,0.08897337252607336,-1.3931524599299125,6
100,-1.6609723994910586,0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.651277798049959,0.9815655016612986,1.2622885213118211,1.1611789215031136,-1.2469212810674295,-0.4368157832745035,-1.1493481247059845,5
101,-1.660265151290296,0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634497,1.6872236584630953,0.5563019485521956,0.726483772620613,1.4023452799026126,-0.6997103611747921,-0.9055437894820552,5
102,-1.6595579030895333,-1.0130431655067145,-0.6771009660764253,-0.7783942812771115,1.125611776461662,0.19352259911060185,1.1579800408617478,0.603367720069504,0.9939884796252203,1.0049552957571057,-0.8749734131083174,-0.9055437894820552,5
103,-1.6588506548887707,0.7646670242533211,0.2655065539314181,0.5438383628135937,2.466427389530124,0.6055022781560232,0.5111267304601008,0.7445650346214291,1.9971311308924695,-1.3131529450916792,-0.26155273134097773,-1.230616236447294,5
104,-1.658143406688008,0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.651277798049959,0.9815655016612986,1.2622885213118211,1.1611789215031136,-1.2469212810674295,-0.4368157832745035,-1.1493481247059845,5
105,-1.6574361584872455,0.5276389989519829,-1.4708757197672406,-0.11727795923175896,1.5791229397054065,0.23929811900453732,-0.07692173354139635,-0.6909409966564762,1.1277408331275054,0.07771199941759302,-1.225499516975369,-1.0680800129646753,6
106,-1.6567289102864826,0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634497,1.6872236584630953,0.5563019485521956,0.726483772620613,1.4023452799026126,-0.6997103611747921,-0.9055437894820552,5
107,-1.65602166208572,0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.26423259982875563,1.4520042728624964,0.7680979203800833,1.6627502471367197,-0.18721465667941148,0.8776571062269384,-1.1493481247059845,6
108,-1.6553144138849574,0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.26423259982875563,1.4520042728624964,0.7680979203800833,1.6627502471367197,-0.18721465667941148,0.8776571062269384,-1.1493481247059845,6
109,-1.6546071656841947,0.05358294834930726,0.5135611644597982,-0.44783612025443503,-1.0039189031176607,0.23929811900453732,0.09949280565905282,1.1446240925185502,-0.4438493205244925,0.5413336475873495,0.9652886321937013,-0.17413078381026845,5
110,-1.6538999174834321,-0.4204731022533693,-1.0739883429218329,1.7007919263929605,0.4157682166018878,1.658339235716545,1.6872236584630953,0.5798348343108498,0.6261695074938993,-1.9754695853341904,-0.8749734131083174,-1.3931524599299125,6
111,-1.6531926692826695,0.40912498630131416,-0.08176990080831344,1.0396756043476079,2.4368505745359674,0.2850736388984734,0.5699315768602506,2.744860324107035,1.9971311308924695,-0.981994624970425,0.26423642445959916,-1.3118843481886031,5
112,-1.6524854210819069,0.40912498630131416,0.3151174760370941,1.370233765370284,1.36222629641492,0.46817571847421624,1.9224430440636942,1.3328871785877838,1.3952455401321127,-1.1806896170431798,-0.1739212053742153,-1.0680800129646753,5
113,-1.6517781728811443,-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666608,-0.370945965542145,0.27390731944834534,0.9271123028740778,0.21017532746609527,0.17660489849283625,-1.1493481247059845,5
114,-1.6510709246803816,-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666608,-0.370945965542145,0.27390731944834534,0.9271123028740778,0.21017532746609527,0.17660489849283625,-1.1493481247059845,5
115,-1.650363676479619,-1.6056132287600597,2.0514997497357528,-2.7617432474131687,-0.9644831497921176,0.8801553975196379,-1.605847739945289,-0.8321383112084014,-0.009154171642028967,2.925673552460387,-0.7873418871415545,-0.6617394542581272,4
116,-1.6496564282788564,-1.0130431655067145,0.3151174760370941,-0.7783942812771115,-0.6095613698622305,-0.21845707993481983,-0.6061653511427438,0.10917711913776605,-0.8785444694069932,0.806260303684354,-0.4368157832745035,0.6385503336028275,6
117,-1.6489491800780938,0.17209696099997587,-1.3716538755558887,0.5438383628135937,-0.9250473964665745,-0.4931101992984342,-1.1354089687440914,-1.2557302548641767,-0.978858734533707,0.011480335393340427,-0.6120788352080293,1.0448908923093756,6
